power,	 Rx_OK,	 send_total,  RX_OK_Percent
-77	 1000	 1000	 100.0%
-78	 999	 1000	 99.9%
-79	 1000	 1000	 100.0%
-80	 1000	 1000	 100.0%
-81	 1000	 1000	 100.0%
-82	 1000	 1000	 100.0%
-83	 1000	 1000	 100.0%
-84	 1000	 1000	 100.0%
-85	 1000	 1000	 100.0%
-86	 999	 1000	 99.9%
-87	 1000	 1000	 100.0%
-88	 1000	 1000	 100.0%
-89	 1000	 1000	 100.0%
-90	 1000	 1000	 100.0%
-91	 1000	 1000	 100.0%
-92	 1000	 1000	 100.0%
-93	 1000	 1000	 100.0%
-94	 1000	 1000	 100.0%
-95	 999	 1000	 99.9%
-96	 992	 1000	 99.2%
-97	 810	 1000	 81.0%
-98	 114	 1000	 11.4%
